七彩椒(1),七彩椒(2),七彩椒(份),上海青,上海青(份),东门口小白菜,丝瓜尖,云南油麦菜,云南油麦菜(份),云南生菜,云南生菜(份),余干椒,保康高山大白菜,冰草,冰草(盒),净藕(1),净藕(2),净藕(3),南瓜尖,双孢菇,双孢菇(份),双孢菇(盒),双沟白菜,和丰阳光海鲜菇(包),四川红香椿,圆茄子(1),圆茄子(2),外地茼蒿,外地茼蒿(份),大白菜,大白菜秧,大芥兰,大龙茄子,奶白菜,奶白菜(份),奶白菜苗,姜蒜小米椒组合装(小份),姬菇(1),姬菇(2),姬菇(份),姬菇(包),娃娃菜,小白菜,小白菜(份),小皱皮,小皱皮(份),小米椒,小米椒(份),小青菜(1),小青菜(2),小青菜(份),平菇,快菜,春菜,木耳菜,木耳菜(份),本地上海青,本地小毛白菜,本地黄心油菜,杏鲍菇(1),杏鲍菇(2),杏鲍菇(250克),杏鲍菇(份),杏鲍菇(袋),枝江红菜苔,枝江红菜苔(份),枝江青梗散花,槐花,水果辣椒,水果辣椒(份),水果辣椒(橙色),油菜苔,泡泡椒(精品),洪山菜苔,洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,洪湖莲藕(粉藕),洪湖莲藕(脆藕),洪湖藕带,活体银耳,海鲜菇(1),海鲜菇(2),海鲜菇(份),海鲜菇(包),海鲜菇(袋)(1),海鲜菇(袋)(2),海鲜菇(袋)(3),海鲜菇(袋)(4),灯笼椒(1),灯笼椒(2),灯笼椒(份),牛排菇,牛排菇(盒),牛首油菜,牛首生菜,猪肚菇(盒),猴头菇,甘蓝叶,甜白菜,田七,白玉菇(1),白玉菇(2),白玉菇(盒),白玉菇(袋),白菜苔,白蒿,秀珍菇,竹叶菜,竹叶菜(份),紫圆茄,紫尖椒,紫白菜(1),紫白菜(2),紫苏,紫苏(份),紫茄子(1),紫茄子(2),紫螺丝椒,紫贝菜,红尖椒,红尖椒(份),红杭椒,红杭椒(份),红椒(1),红椒(2),红椒(份),红橡叶,红灯笼椒(1),红灯笼椒(2),红灯笼椒(份),红珊瑚(粗叶),红线椒,红莲藕带,红薯尖,红薯尖(份),组合椒系列,绣球菌,绣球菌(袋),绿牛油,艾蒿,芜湖青椒(1),芝麻苋菜,芥兰,芥菜,花茄子,花菇(一人份),苋菜,苋菜(份),茶树菇(袋),茼蒿,茼蒿(份),荠菜,荸荠,荸荠(份),莲蓬(个),菊花油菜,菌菇火锅套餐(份),菌蔬四宝(份),菜心,菜心(份),菠菜,菠菜(份),菱角,萝卜叶,蒲公英,蔡甸藜蒿,蔡甸藜蒿(份),薄荷叶,藕尖,虫草花,虫草花(份),虫草花(盒)(2),虫草花(袋),螺丝椒,螺丝椒(份),蟹味菇(1),蟹味菇(2),蟹味菇(盒),蟹味菇(袋),蟹味菇与白玉菇双拼(盒),襄甜红菜苔(袋),西兰花,西峡花菇(1),西峡花菇(2),西峡香菇(1),西峡香菇(2),西峡香菇(份) ,豌豆尖,赤松茸,赤松茸(盒),辣妹子,野生粉藕,野藕(1),野藕(2),金针菇(1),金针菇(2),金针菇(份),金针菇(盒),金针菇(袋)(1),金针菇(袋)(2),金针菇(袋)(3),银耳(朵),长线茄,随州泡泡青,青尖椒,青尖椒(份),青杭椒(1),青杭椒(2),青杭椒(份),青梗散花,青红尖椒组合装(份),青红杭椒组合装(份),青线椒,青线椒(份),青茄子(1),青茄子(2),青菜苔,面条菜,马兰头,马齿苋,高瓜(1),高瓜(2),鱼腥草,鱼腥草(份),鲜木耳(1),鲜木耳(2),鲜木耳(份),鲜粽叶,鲜粽叶(袋)(1),鲜粽叶(袋)(2),鲜粽叶(袋)(3),鲜粽子叶,鲜藕带(袋),鸡枞菌,鹿茸菇(盒),黄心菜(1),黄心菜(2),黄白菜(1),黄白菜(2),黄花菜,黑油菜,黑牛肝菌,黑牛肝菌(盒),黑皮鸡枞菌,黑皮鸡枞菌(盒),龙牙菜
-1.0,,,-1.0,-1.0,1.0,,-1.0,-1.0,1.0,-1.0,,,,,1.0,,,,,,,,,,,1.0,-1.0,,,,,,1.0,,,,,,,-1.0,1.0,1.0,,1.0,,-1.0,-1.0,1.0,-1.0,,1.0,,,,,1.0,,,,,,,,-1.0,-1.0,,,,,,,,1.0,,,-1.0,,,,,,,,,,,1.0,-1.0,,,,-1.0,1.0,1.0,-1.0,,,,,,,,-1.0,-1.0,,,1.0,,,,-1.0,,,,,-1.0,,,-1.0,,-1.0,,-1.0,,,,-1.0,,,,,,1.0,,,,,,,-1.0,,,,,,-1.0,,,1.0,-1.0,,1.0,,,,,,1.0,-1.0,-1.0,-1.0,,-1.0,,-1.0,,,1.0,,,,,-1.0,,1.0,-1.0,,,,,-1.0,,,1.0,,,,,1.0,1.0,,,,-1.0,,,,,1.0,,,-1.0,,-1.0,,,,,1.0,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
1.0,,,0.5,,-1.0,,0.5,,0.5,,,,,,1.0,,,,-1.0,,,,,-0.5,,0.5,,,1.0,,,1.0,-0.5,,,,-1.0,,,1.0,-0.5,1.0,,,,0.5,,,,,1.0,,,-0.5,,,,,0.5,,,,1.0,-1.0,,,,,,,,1.0,,,,0.5,,,,1.0,,,,1.0,,,-1.0,1.0,,,,,1.0,-0.5,,,,1.0,,,,,1.0,-1.0,,1.0,-1.0,,,,,,1.0,,,-1.0,,1.0,1.0,,-1.0,,-1.0,,,,1.0,,,,,,-1.0,,,,,,,1.0,,,,1.0,,-1.0,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,0.5,,-1.0,,1.0,,,-1.0,-0.5,,,1.0,,-1.0,,,1.0,-0.5,,1.0,,,,,,,1.0,,,1.0,,,,,,-1.0,0.8660254037844387,-1.0,-1.0,0.5,,,,,1.0,,,-1.0,,1.0,,,1.0,,-1.0,-1.0,,,,-1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,
-0.4,0.6,,-0.39285714285714285,-0.4,1.0,-1.0,-0.8571428571428571,-0.3,-0.8928571428571429,-0.4,,0.5,,1.0,-0.03571428571428571,,-0.5,,-0.5,,0.8,,,-1.0,,-0.37142857142857144,-0.4642857142857143,-1.0,-0.6,1.0,,-1.0,0.17857142857142858,0.4,,0.4,-1.0,,-1.0,-0.9,0.7142857142857143,-0.8857142857142857,,0.1,-1.0,-0.42857142857142855,0.8,0.3,,-1.0,-0.5,,,-0.08571428571428572,,-1.0,1.0,-0.5,-0.42857142857142855,0.4,,,0.5,0.5,,-0.8,,-1.0,,,,,1.0,,,0.37142857142857144,,0.0,,-1.0,,-0.5,1.0,-1.0,1.0,0.8,1.0,-0.1,1.0,,,-0.8660254037844387,1.0,-1.0,,,,-1.0,-1.0,,-1.0,,0.5,1.0,,,-0.5714285714285714,,,,,,0.3142857142857143,,-0.5,0.14285714285714285,,-0.8,-0.4857142857142857,-1.0,-0.7,-1.0,-0.2571428571428571,1.0,,,-0.1,-0.5,,,,1.0,-0.8571428571428571,,,,,,,0.25,,,-0.5,-1.0,,-0.2571428571428571,-1.0,-1.0,0.5714285714285714,,,0.5,,1.0,,,-1.0,-0.7857142857142857,-0.4,0.10714285714285714,0.8,0.5,0.4,1.0,0.6,,-0.4,,0.0,0.5,,,-0.32142857142857145,0.8,-1.0,-1.0,,,1.0,,-0.8928571428571429,0.8,,0.14285714285714285,-1.0,-1.0,-1.0,,,,,1.0,,-0.6,-1.0,,0.4,-1.0,1.0,,0.9,-0.4,0.4,-0.7714285714285715,-1.0,,-1.0,,-0.42857142857142855,1.0,0.4,-0.5428571428571428,-0.4,-0.32142857142857145,-0.5,,1.0,,-1.0,-0.2571428571428571,-1.0,,0.2,1.0,,-0.6,,,,,,,,,-0.5,-1.0,-1.0,-1.0,,1.0,1.0,,,,-1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7380952380952381,1.0,,0.5666666666666667,0.4,-0.5714285714285714,0.6,0.7166666666666667,0.8,0.55,0.8,1.0,-1.0,0.5,1.0,-0.38333333333333336,,-1.0,-1.0,-0.02857142857142857,-1.0,1.0,,,-0.5,,0.8095238095238095,0.6785714285714286,,0.9047619047619048,,,0.0,-0.03333333333333333,1.0,,0.5,-0.3,,1.0,0.9047619047619048,0.36666666666666664,0.6,,0.7,0.5,0.6904761904761905,1.0,-0.5,1.0,-1.0,0.2857142857142857,,,-0.03571428571428571,,0.08571428571428572,,-1.0,0.7619047619047619,1.0,1.0,,0.42857142857142855,0.08571428571428572,1.0,-1.0,,1.0,,,1.0,0.8,0.5,,,0.11904761904761904,,-0.5,,-0.2,,-0.5,,0.6,1.0,-0.5,-0.2571428571428571,0.7142857142857143,0.5,,-1.0,0.0,0.02857142857142857,-0.2,1.0,,,0.37142857142857144,0.4,1.0,1.0,,0.6333333333333333,0.5,,1.0,0.11666666666666667,,,,1.0,,0.14285714285714285,,,0.55,,0.5,-0.2857142857142857,0.5,0.6666666666666666,-0.5,0.36666666666666664,1.0,,,0.8095238095238095,1.0,,,,,0.15,,1.0,1.0,,,,0.023809523809523808,,,0.5,0.4,,0.6785714285714286,,-1.0,-0.05,1.0,1.0,0.7714285714285715,,1.0,,,-1.0,0.6666666666666666,0.4,-0.03333333333333333,1.0,-1.0,0.6071428571428571,-0.5,0.30952380952380953,,-0.2,-1.0,0.2,1.0,,-1.0,0.35,1.0,-1.0,0.6,,-0.5,,,0.4666666666666667,-0.2,,0.03333333333333333,1.0,-1.0,0.4,,-1.0,-1.0,1.0,-0.6,,1.0,,,0.5,0.8,-1.0,-0.2,-0.25,-0.5,-0.1,0.5238095238095238,-0.5,1.0,-0.4,,0.9523809523809523,,1.0,0.8166666666666667,1.0,0.7166666666666667,1.0,,0.5,,0.6,-0.2857142857142857,0.5,,1.0,0.5,,-1.0,,,,,,,,,0.8,-1.0,-1.0,0.6333333333333333,,-1.0,,,1.0,,-1.0
,1.0,,-0.5,1.0,,,-0.5,1.0,-0.5,1.0,,0.5,,,0.5,,-1.0,,,,1.0,,,,,-1.0,-0.5,1.0,,,,,-0.5,0.5,,0.5,,,1.0,,0.5,-0.5,1.0,1.0,1.0,1.0,0.5,-0.5,,1.0,-1.0,,,-0.5,,,-1.0,-1.0,,0.5,,,,,,1.0,,,-1.0,,,,,,,0.5,,1.0,,,,0.5,,,,-0.5,,,-1.0,,,,,,,,,1.0,,,,,0.5,,,,-0.5,1.0,-1.0,,,,-0.5,-1.0,1.0,-1.0,,,-1.0,1.0,1.0,1.0,-0.5,-1.0,1.0,,,1.0,,,,,-0.5,1.0,,,,,,0.5,,,,-1.0,,-1.0,1.0,,-1.0,,,,,1.0,,,,0.5,1.0,-1.0,0.5,1.0,-1.0,,-1.0,1.0,,,,,,,-0.5,0.5,1.0,,,,,,1.0,-0.5,,0.5,1.0,,,,,,,-1.0,,,1.0,,0.5,,-1.0,,0.5,-1.0,-0.5,0.5,1.0,,,1.0,1.0,,1.0,-0.5,1.0,-0.5,1.0,,,,,1.0,1.0,,1.0,,,-1.0,,,,,,,,,0.5,1.0,,0.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.5428571428571428,,-0.6,0.5,-1.0,-1.0,-0.7142857142857143,0.4857142857142857,-0.8285714285714286,0.6,,1.0,,-0.5,0.2571428571428571,,0.5,,,-0.8660254037844387,0.4,,,-0.4,,0.3,-0.8285714285714286,-1.0,-1.0,1.0,,,-0.7142857142857143,0.8,,0.7714285714285715,,-1.0,0.5,-1.0,0.9428571428571428,-0.4,1.0,0.3,0.6,0.0,0.9428571428571428,-0.37142857142857144,,0.4,-0.8,,-1.0,-0.4,,-1.0,1.0,0.5,-0.5,0.8,,,-1.0,-0.5,,0.4,-1.0,0.5,-0.5,,,,1.0,,,0.8285714285714286,,0.5,,,-1.0,0.4,,,-1.0,-0.7142857142857143,,0.5,-0.2,,,-0.6324555320336759,,-0.5,,,,-1.0,,,,,0.8285714285714286,-1.0,,,-0.37142857142857144,0.5,-1.0,,1.0,,0.42857142857142855,-1.0,-1.0,-0.37142857142857144,1.0,-1.0,-0.9,0.7,0.2,0.2,-0.5,0.4,1.0,,0.8,0.6,,,,1.0,-0.7714285714285715,0.5,,,,,1.0,0.42857142857142855,,,1.0,-1.0,,-0.6,0.5,1.0,0.4,,,-0.5,,1.0,,,1.0,-0.37142857142857144,0.5,-0.4857142857142857,0.7714285714285715,0.5,-0.6,0.4,0.5,0.5,-1.0,,1.0,0.8,,,-0.8285714285714286,0.8857142857142857,0.5,,,,1.0,,-0.02857142857142857,-0.5428571428571428,,0.7,0.5,1.0,0.5,,,,,0.4,,0.5,0.5,,1.0,,-0.5,,0.9428571428571428,-1.0,0.4,-0.7,0.2,,,1.0,0.3,1.0,-0.4,-0.8,0.5428571428571428,-0.4857142857142857,-1.0,,0.8,1.0,-0.4,-0.2,0.5428571428571428,-1.0,0.0,,-1.0,0.4,,,,,,,,,0.6571428571428571,0.0,1.0,-0.6571428571428571,,,1.0,,,,1.0
0.8,,,-0.2,,-0.4,,0.4,,-0.4,,,,1.0,,0.8,,,-1.0,-0.8,,,,,-1.0,,1.0,-0.5,,0.4,,,-0.5,-0.6,,,,0.2,,,1.0,0.8,-0.2,,,,-0.2,,,,,0.5,,,-0.4,,-0.5,,,0.4,,,,0.2,,,,,,,,,-1.0,,,,1.0,,0.5,,-0.2,,,,1.0,,,-0.5,0.8,,,,,1.0,-1.0,,,,-0.5,-1.0,-1.0,1.0,,0.4,,,,-0.8,,,,,,-0.5,,,-0.2,,-1.0,-1.0,,-0.4,,0.8,,,,0.8,,,,,,-0.2,,-1.0,1.0,,,,-1.0,,,1.0,0.5,,-1.0,,,1.0,,,,,1.0,,,,-0.4,,0.4,,-1.0,-0.5,,0.2,,,,-0.2,,,,-0.8,,,1.0,,-1.0,,,0.8,1.0,,1.0,,,,,,,,-1.0,,0.8,,,,1.0,,-1.0,0.5,1.0,,-0.2,,,0.5,,0.6,,,0.6,,-0.4,,,,,,-1.0,,,,0.4,,,,,,,,,,,0.8,,,-0.2,,,,,1.0,,
-1.0,-1.0,,0.1,-0.8,0.8,-1.0,0.1,-0.8,0.1,-0.8,-1.0,-1.0,-1.0,,0.6,,,,-1.0,1.0,-1.0,,,1.0,,0.4,-0.4,,-1.0,,,,0.1,-1.0,,-1.0,,-1.0,-1.0,-0.4,-0.1,-0.6,-1.0,-0.6,-0.5,0.1,-0.8,0.7,-1.0,-1.0,1.0,,-1.0,-0.4,,1.0,,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,1.0,,,,1.0,,,-0.5,,-0.5,,,-1.0,-0.5,,,,1.0,0.5,-1.0,1.0,,,-0.31622776601683794,1.0,1.0,-1.0,,,-0.5,,,,,-0.9,-1.0,,,-0.5,-1.0,0.5,,0.5,,0.6,0.5,,0.1,,1.0,0.4,-0.5,0.1,-0.5,0.5,,-1.0,,-0.4,-0.5,,,1.0,,-0.5,-1.0,,,,,,-0.1,,,,1.0,,-0.6,-1.0,,0.8,-1.0,,1.0,,-1.0,,,,-0.1,-0.8,0.5,-0.8,-1.0,0.4,1.0,0.8,-1.0,,1.0,,,,,0.3,-1.0,1.0,-1.0,,,,,-0.5,0.5,,0.5,-1.0,,,,1.0,1.0,,1.0,,-1.0,-1.0,,-0.5,,1.0,,-0.4,-0.4,0.5,0.1,-0.5,,-1.0,-0.5,0.2,,,0.3,-1.0,-0.3,,,1.0,1.0,-1.0,-0.8,-1.0,-1.0,,,-1.0,,,,,,,,,,-0.2,-1.0,,-0.8,,,,,,,
-0.4,,,0.8,,0.6,-1.0,0.4,,0.2,,,,-1.0,,-0.4,,,,0.4,,,,,0.5,,-1.0,-1.0,,-0.2,,,-0.5,-0.4,,,,0.0,,,-0.4,-0.4,-0.4,,,,0.8,,,,,-0.5,,,-0.4,,0.5,,,0.0,,,,-0.2,1.0,,,,,,,1.0,-1.0,,,,0.2,,-1.0,,-0.4,,,,-1.0,,,0.8,-0.8,,,,,-0.5,0.5,,,,-0.5,-0.5,1.0,,,-0.4,1.0,,-1.0,0.4,,,,,,1.0,,,0.8,,0.5,-0.5,,1.0,,0.2,,,,-0.4,,,,,,0.2,,1.0,-1.0,,,,0.5,,,-1.0,-0.5,,-0.5,,,-0.4,,-1.0,-1.0,,,,,,-0.2,,-0.8,,,0.0,,0.4,,-1.0,,0.0,,,1.0,0.8,,,-1.0,,1.0,,,-0.8,1.0,,-0.4,,,,,,,-1.0,,,-0.2,,,,-1.0,,1.0,-0.5,-0.5,1.0,0.8,,1.0,-1.0,,-0.2,,,0.4,,-0.2,,,,,-1.0,0.4,,,,0.4,,,,,,,,,,,-0.8,,,-0.4,,,,,,,
0.018018749253911177,0.6571428571428571,,-0.5061069696548565,0.3,-0.28988551782622424,-0.4,-0.5365953413208117,0.42857142857142855,-0.6341581306518683,0.4857142857142857,,0.8,-1.0,0.5,0.42683720332337294,,-0.5,1.0,0.2,-0.8660254037844387,0.7,,,-0.5797710356524485,,0.042018290340800894,-0.7784570702436183,-1.0,-0.42857142857142855,1.0,,-0.5,-0.3780558086578446,0.9,,0.7142857142857143,-0.8,-1.0,0.5,-0.25,0.7073302226501609,-0.6861984751796929,1.0,-0.08571428571428572,0.4857142857142857,-0.08403658068160179,1.0,-0.14285714285714285,,0.2,-0.27028123880866767,,-1.0,-0.5301589619830679,,0.4,1.0,0.0,-0.7748062179181807,0.9,,,0.37142857142857144,0.1,,0.3,-1.0,0.5,-0.5,,,-0.2,1.0,,,0.6527253788294639,,0.7181848464596079,,-0.8,-1.0,0.0,,0.2,1.0,-0.5428571428571428,-0.4,-0.2522624895547565,0.4,,,-0.6324555320336759,0.8,-0.6668859288553503,,,,-0.7142857142857143,-1.0,,,,0.6524511536514415,-0.8,,1.0,-0.6768418509842057,0.5,-0.5,,1.0,,0.4874121679532904,-1.0,-1.0,-0.4451302263229461,1.0,0.31622776601683794,-0.7229440390678198,0.6,-0.04790505047653036,-0.1,-0.0836827408755723,0.8,1.0,,0.20483414440254896,0.7,,,-1.0,0.8660254037844387,-0.9085534756454653,0.5,1.0,,,,1.0,0.4874121679532904,,,-0.5,0.08696565534786727,,-0.5663061639364588,0.5,-1.0,0.6527253788294639,,-0.5,-0.1,,0.6324555320336759,,,-1.0,-0.40244650599060877,0.3,0.03048837166595521,0.8285714285714286,0.872081599272381,0.21428571428571427,0.5,0.7563292261344161,0.5,0.10540925533894598,,0.49280538030458115,1.0,,-1.0,-0.7622092916488803,0.9428571428571428,0.5,0.8,,-1.0,1.0,,-0.11585581233062979,0.025210974204480537,,0.30125786715206027,0.5,-1.0,-0.4,,,,0.8660254037844387,0.9,,-0.25,0.5,,0.9428571428571428,0.5,-0.4,-0.5,1.0,-0.9276336570439175,-0.02857142857142857,-0.47060485181697004,-0.1,1.0,0.21081851067789195,1.0,0.025210974204480537,1.0,0.2,-0.42678197846541877,0.6,-0.5426930156540027,-0.5,,0.8207826816681233,1.0,-0.41039134083406165,-0.48196269271187986,0.42857142857142855,-1.0,0.4,0.6,-1.0,0.0,,,,,,,,,0.1036604636642477,-0.3,-1.0,-0.7744046403152623,1.0,,1.0,,1.0,,-1.0
0.14285714285714285,-0.8,,-0.19047619047619047,0.2,-0.4857142857142857,-0.8,-0.023809523809523808,-0.2,0.07142857142857142,-0.2,1.0,-1.0,0.5,,-0.07142857142857142,,,,-0.4,1.0,-1.0,,,-0.7,,-0.23809523809523808,0.6428571428571429,,-0.6,,,-1.0,0.35714285714285715,-0.5,,-0.8,1.0,1.0,-1.0,-0.08571428571428572,-0.5,0.25,-1.0,0.4,-0.8,-0.14285714285714285,-0.4,-0.42857142857142855,1.0,-1.0,-0.4,,1.0,0.6428571428571429,,-1.0,,1.0,0.1,-0.5,1.0,,-0.6,-0.5,1.0,-0.5,1.0,-1.0,0.5,,1.0,-1.0,-1.0,,,-0.11904761904761904,,0.1,,0.5,1.0,-1.0,-1.0,0.5,,0.6,-0.2,0.42857142857142855,-1.0,,,0.6324555320336759,-0.4,-0.7,1.0,,,1.0,-0.5,-1.0,,,-0.23809523809523808,-0.5,,,-0.11904761904761904,-0.5,1.0,,-0.8,,-0.6428571428571429,1.0,1.0,-0.047619047619047616,,-0.9,0.4523809523809524,-1.0,-0.5,-1.0,-0.14285714285714285,-1.0,-1.0,,-0.07142857142857142,-1.0,,,1.0,-1.0,0.35714285714285715,-0.5,-0.5,,,,-1.0,-0.35714285714285715,,,0.5,0.0,,0.023809523809523808,-1.0,,0.0,1.0,,-1.0,,-0.5,,,,-0.35714285714285715,0.2,0.3333333333333333,-0.4,-0.6,-0.35714285714285715,-0.4,-0.6666666666666666,-0.5,-0.5,-1.0,-0.8,-1.0,,,-0.07142857142857142,-0.8,-1.0,0.5,,1.0,,,0.07142857142857142,-0.3,,-0.25,-1.0,,,,-1.0,-1.0,-1.0,-0.4,,-0.5,-1.0,,-1.0,1.0,-0.4,-0.5,-0.9276336570439175,1.0,-0.4,-0.14285714285714285,-1.0,-1.0,0.2,-1.0,-0.35714285714285715,,1.0,-0.42857142857142855,-0.6,0.07142857142857142,,,-0.8,-1.0,-0.5,-0.14285714285714285,-0.6,1.0,1.0,-0.5,1.0,1.0,,,,,,,,,-0.11904761904761904,-0.5,,0.30952380952380953,-1.0,,-1.0,,,,
-0.6,-0.6,,0.35714285714285715,-0.3,0.2,1.0,0.4642857142857143,-0.3,0.4642857142857143,-0.3,,0.4,,-1.0,0.14285714285714285,,0.5,,0.5,,-0.6,,,0.8,,0.42857142857142855,-0.3,-1.0,-0.2,,,-1.0,0.14285714285714285,0.0,,0.4,1.0,,-1.0,0.3,0.0,-0.32142857142857145,-1.0,-0.8,-0.4,0.2571428571428571,-0.1,0.0,,-0.4,-0.02857142857142857,,,-0.6,,-0.5,1.0,-0.4,0.2,0.0,,,0.5,-0.3,,-0.4,,-1.0,1.0,,,-1.0,1.0,,,0.2857142857142857,,-1.0,,-1.0,,0.4,,-1.0,-1.0,-0.2,1.0,-0.6,-1.0,,1.0,0.0,-1.0,0.8,,,,-0.9,1.0,,,,0.07142857142857142,0.4,,-1.0,-0.07142857142857142,-1.0,1.0,,0.5,,0.7,1.0,-1.0,0.5,-1.0,0.5,0.2,-0.4,0.3142857142857143,-0.2,0.10714285714285714,0.5,-1.0,,-0.2,-0.8,,,,,0.10714285714285714,-1.0,,,,,,0.42857142857142855,,,,0.4,,0.1,-0.5,1.0,0.4857142857142857,,0.5,-0.2,,-1.0,,,1.0,-0.10714285714285714,-0.3,0.25,-0.1,-1.0,0.37142857142857144,-1.0,0.4857142857142857,-1.0,-1.0,,-0.5,-1.0,,1.0,0.39285714285714285,0.0,-0.5,-0.5,,1.0,,,-0.2857142857142857,0.37142857142857144,,0.17857142857142858,-1.0,1.0,0.5,,,,-1.0,0.4,,-0.1,-0.5,,0.4,,0.5,1.0,-0.02857142857142857,-0.4,1.0,0.02857142857142857,-0.2,,1.0,-1.0,0.08571428571428572,,-0.5,0.32142857142857145,-0.8,-0.14285714285714285,-1.0,,-0.5,,0.5,-0.42857142857142855,-0.4,,-0.5,1.0,,0.5,,,,,,,,,0.14285714285714285,-0.2,1.0,-0.21428571428571427,,,,,,,1.0
0.7380952380952381,-0.5,,0.9181818181818182,-0.3,-0.5,0.6,0.9363636363636364,-0.37142857142857144,0.8545454545454545,-0.42857142857142855,1.0,-0.5,1.0,1.0,0.03636363636363636,,-1.0,-1.0,0.2,0.8660254037844387,0.0,,,0.6,,0.5151515151515151,0.6666666666666666,1.0,0.4642857142857143,,,0.4,0.08181818181818182,-0.4,,-0.8,0.6,-1.0,-0.5,0.6190476190476191,-0.045454545454545456,0.40606060606060607,1.0,0.37142857142857144,-0.2,0.9757575757575757,-0.7142857142857143,-0.03571428571428571,1.0,0.5,0.35714285714285715,,-1.0,-0.10303030303030303,,-0.08571428571428572,-1.0,-1.0,0.8809523809523809,-0.4,1.0,,-0.4857142857142857,0.9,1.0,0.2,1.0,-1.0,0.5,,1.0,0.4,-1.0,,,0.05454545454545454,,-0.6571428571428571,,0.4,-1.0,-0.4,-1.0,-0.3,,0.7,0.42857142857142855,0.5952380952380952,1.0,,-1.0,0.31622776601683794,-0.7714285714285715,0.2571428571428571,1.0,,,0.42857142857142855,-1.0,-1.0,1.0,,0.19090909090909092,1.0,,-1.0,0.10909090909090909,-0.5,0.5,,1.0,,0.03333333333333333,-0.5,1.0,0.19090909090909092,,0.3142857142857143,-0.06666666666666667,0.0,0.95,0.0,0.8303030303030303,-0.5,1.0,,0.6833333333333333,0.0,,,1.0,-1.0,0.3090909090909091,-0.5,0.5,-1.0,,,-1.0,0.01818181818181818,,,1.0,-0.37142857142857144,,-0.25,0.5,,-0.3212121212121212,1.0,-1.0,0.5,,0.4,,,,0.8636363636363636,-0.3,0.3090909090909091,-0.6571428571428571,-0.5,0.38333333333333336,-0.2,0.16363636363636364,-0.5,-0.2,-1.0,0.14285714285714285,-1.0,,1.0,0.509090909090909,-0.9,0.6,0.0,,1.0,,,0.33636363636363636,-0.023809523809523808,,0.09090909090909091,-0.5,,-0.5,,-1.0,-1.0,0.5,-0.7714285714285715,,0.5238095238095238,0.5,,-0.7,-0.2,0.1,0.8,-0.47060485181697004,-0.14285714285714285,0.02857142857142857,1.0,0.0,1.0,0.5,0.5,0.8424242424242424,,1.0,0.9030303030303031,-0.4,0.5636363636363636,1.0,,0.8,1.0,-0.2,-0.06666666666666667,-0.4,-1.0,0.5,-0.2,-1.0,-0.5,,,,,,,,,0.6,0.2,,0.6090909090909091,-1.0,-1.0,-1.0,,-1.0,,
